AUTH_METHOD;TIMESTAMP;ACCOUNT_UID;ACCOUNT_NAME;ACCOUNT_EMAIL;ACCOUNT_ORGANIZATION_UID;ACCOUNT_ORGANIZATION_NAME;ACCOUNT_TAGS;FINDING_UID;PROVIDER;CHECK_ID;CHECK_TITLE;CHECK_TYPE;STATUS;STATUS_EXTENDED;MUTED;SERVICE_NAME;SUBSERVICE_NAME;SEVERITY;RESOURCE_TYPE;RESOURCE_UID;RESOURCE_NAME;RESOURCE_DETAILS;RESOURCE_TAGS;PARTITION;REGION;DESCRIPTION;RISK;RELATED_URL;REMEDIATION_RECOMMENDATION_TEXT;REMEDIATION_RECOMMENDATION_URL;REMEDIATION_CODE_NATIVEIAC;REMEDIATION_CODE_TERRAFORM;REMEDIATION_CODE_CLI;REMEDIATION_CODE_OTHER;COMPLIANCE;CATEGORIES;DEPENDS_ON;RELATED_TO;NOTES;PROWLER_VERSION
profile: my_aws;2025-07-17 15:56:06.890534;556712931248;;;;;;prowler-aws-eventbridge_bus_cross_account_access-556712931248-eu-north-1-default;aws;eventbridge_bus_cross_account_access;Ensure that AWS EventBridge event buses do not allow unknown cross-account access for delivery of events.;;PASS;EventBridge event bus default does not allow cross-account access.;False;eventbridge;eventbus;high;AwsEventsEventbus;arn:aws:events:eu-north-1:556712931248:event-bus/default;default;;;aws;eu-north-1;Ensure that AWS EventBridge event buses do not allow unknown cross-account access for delivery of events.;If an AWS EventBridge event bus allows unknown cross-account access for delivery of events, it can lead to unauthorized access to the event bus and its events.;https://docs.aws.amazon.com/AmazonCloudWatch/latest/events/CWE_GettingStarted.html;To remediate this issue, remove the unknown cross-account access for delivery of events from the AWS EventBridge event bus.;https://docs.aws.amazon.com/AmazonCloudWatch/latest/events/CloudWatchEvents-CrossAccountEventDelivery.html;;;aws events remove-permission --event-bus-name <event_bus_name> --statement-id <statement_id>;https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/CloudWatchEvents/event-bus-cross-account-access.html;KISA-ISMS-P-2023: 2.9.4 | KISA-ISMS-P-2023-korean: 2.9.4;;;;;5.8.1
profile: my_aws;2025-07-17 15:56:06.890534;556712931248;;;;;;prowler-aws-eventbridge_bus_cross_account_access-556712931248-eu-west-1-default;aws;eventbridge_bus_cross_account_access;Ensure that AWS EventBridge event buses do not allow unknown cross-account access for delivery of events.;;PASS;EventBridge event bus default does not allow cross-account access.;False;eventbridge;eventbus;high;AwsEventsEventbus;arn:aws:events:eu-west-1:556712931248:event-bus/default;default;;;aws;eu-west-1;Ensure that AWS EventBridge event buses do not allow unknown cross-account access for delivery of events.;If an AWS EventBridge event bus allows unknown cross-account access for delivery of events, it can lead to unauthorized access to the event bus and its events.;https://docs.aws.amazon.com/AmazonCloudWatch/latest/events/CWE_GettingStarted.html;To remediate this issue, remove the unknown cross-account access for delivery of events from the AWS EventBridge event bus.;https://docs.aws.amazon.com/AmazonCloudWatch/latest/events/CloudWatchEvents-CrossAccountEventDelivery.html;;;aws events remove-permission --event-bus-name <event_bus_name> --statement-id <statement_id>;https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/CloudWatchEvents/event-bus-cross-account-access.html;KISA-ISMS-P-2023: 2.9.4 | KISA-ISMS-P-2023-korean: 2.9.4;;;;;5.8.1
profile: my_aws;2025-07-17 15:56:06.890534;556712931248;;;;;;prowler-aws-eventbridge_bus_cross_account_access-556712931248-eu-west-2-default;aws;eventbridge_bus_cross_account_access;Ensure that AWS EventBridge event buses do not allow unknown cross-account access for delivery of events.;;PASS;EventBridge event bus default does not allow cross-account access.;False;eventbridge;eventbus;high;AwsEventsEventbus;arn:aws:events:eu-west-2:556712931248:event-bus/default;default;;;aws;eu-west-2;Ensure that AWS EventBridge event buses do not allow unknown cross-account access for delivery of events.;If an AWS EventBridge event bus allows unknown cross-account access for delivery of events, it can lead to unauthorized access to the event bus and its events.;https://docs.aws.amazon.com/AmazonCloudWatch/latest/events/CWE_GettingStarted.html;To remediate this issue, remove the unknown cross-account access for delivery of events from the AWS EventBridge event bus.;https://docs.aws.amazon.com/AmazonCloudWatch/latest/events/CloudWatchEvents-CrossAccountEventDelivery.html;;;aws events remove-permission --event-bus-name <event_bus_name> --statement-id <statement_id>;https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/CloudWatchEvents/event-bus-cross-account-access.html;KISA-ISMS-P-2023: 2.9.4 | KISA-ISMS-P-2023-korean: 2.9.4;;;;;5.8.1
profile: my_aws;2025-07-17 15:56:06.890534;556712931248;;;;;;prowler-aws-eventbridge_bus_cross_account_access-556712931248-eu-west-3-default;aws;eventbridge_bus_cross_account_access;Ensure that AWS EventBridge event buses do not allow unknown cross-account access for delivery of events.;;PASS;EventBridge event bus default does not allow cross-account access.;False;eventbridge;eventbus;high;AwsEventsEventbus;arn:aws:events:eu-west-3:556712931248:event-bus/default;default;;;aws;eu-west-3;Ensure that AWS EventBridge event buses do not allow unknown cross-account access for delivery of events.;If an AWS EventBridge event bus allows unknown cross-account access for delivery of events, it can lead to unauthorized access to the event bus and its events.;https://docs.aws.amazon.com/AmazonCloudWatch/latest/events/CWE_GettingStarted.html;To remediate this issue, remove the unknown cross-account access for delivery of events from the AWS EventBridge event bus.;https://docs.aws.amazon.com/AmazonCloudWatch/latest/events/CloudWatchEvents-CrossAccountEventDelivery.html;;;aws events remove-permission --event-bus-name <event_bus_name> --statement-id <statement_id>;https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/CloudWatchEvents/event-bus-cross-account-access.html;KISA-ISMS-P-2023: 2.9.4 | KISA-ISMS-P-2023-korean: 2.9.4;;;;;5.8.1
profile: my_aws;2025-07-17 15:56:06.890534;556712931248;;;;;;prowler-aws-eventbridge_bus_cross_account_access-556712931248-sa-east-1-default;aws;eventbridge_bus_cross_account_access;Ensure that AWS EventBridge event buses do not allow unknown cross-account access for delivery of events.;;PASS;EventBridge event bus default does not allow cross-account access.;False;eventbridge;eventbus;high;AwsEventsEventbus;arn:aws:events:sa-east-1:556712931248:event-bus/default;default;;;aws;sa-east-1;Ensure that AWS EventBridge event buses do not allow unknown cross-account access for delivery of events.;If an AWS EventBridge event bus allows unknown cross-account access for delivery of events, it can lead to unauthorized access to the event bus and its events.;https://docs.aws.amazon.com/AmazonCloudWatch/latest/events/CWE_GettingStarted.html;To remediate this issue, remove the unknown cross-account access for delivery of events from the AWS EventBridge event bus.;https://docs.aws.amazon.com/AmazonCloudWatch/latest/events/CloudWatchEvents-CrossAccountEventDelivery.html;;;aws events remove-permission --event-bus-name <event_bus_name> --statement-id <statement_id>;https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/CloudWatchEvents/event-bus-cross-account-access.html;KISA-ISMS-P-2023: 2.9.4 | KISA-ISMS-P-2023-korean: 2.9.4;;;;;5.8.1
profile: my_aws;2025-07-17 15:56:06.890534;556712931248;;;;;;prowler-aws-eventbridge_bus_cross_account_access-556712931248-us-east-1-default;aws;eventbridge_bus_cross_account_access;Ensure that AWS EventBridge event buses do not allow unknown cross-account access for delivery of events.;;PASS;EventBridge event bus default does not allow cross-account access.;False;eventbridge;eventbus;high;AwsEventsEventbus;arn:aws:events:us-east-1:556712931248:event-bus/default;default;;;aws;us-east-1;Ensure that AWS EventBridge event buses do not allow unknown cross-account access for delivery of events.;If an AWS EventBridge event bus allows unknown cross-account access for delivery of events, it can lead to unauthorized access to the event bus and its events.;https://docs.aws.amazon.com/AmazonCloudWatch/latest/events/CWE_GettingStarted.html;To remediate this issue, remove the unknown cross-account access for delivery of events from the AWS EventBridge event bus.;https://docs.aws.amazon.com/AmazonCloudWatch/latest/events/CloudWatchEvents-CrossAccountEventDelivery.html;;;aws events remove-permission --event-bus-name <event_bus_name> --statement-id <statement_id>;https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/CloudWatchEvents/event-bus-cross-account-access.html;KISA-ISMS-P-2023: 2.9.4 | KISA-ISMS-P-2023-korean: 2.9.4;;;;;5.8.1
profile: my_aws;2025-07-17 15:56:06.890534;556712931248;;;;;;prowler-aws-eventbridge_bus_cross_account_access-556712931248-us-east-2-default;aws;eventbridge_bus_cross_account_access;Ensure that AWS EventBridge event buses do not allow unknown cross-account access for delivery of events.;;PASS;EventBridge event bus default does not allow cross-account access.;False;eventbridge;eventbus;high;AwsEventsEventbus;arn:aws:events:us-east-2:556712931248:event-bus/default;default;;;aws;us-east-2;Ensure that AWS EventBridge event buses do not allow unknown cross-account access for delivery of events.;If an AWS EventBridge event bus allows unknown cross-account access for delivery of events, it can lead to unauthorized access to the event bus and its events.;https://docs.aws.amazon.com/AmazonCloudWatch/latest/events/CWE_GettingStarted.html;To remediate this issue, remove the unknown cross-account access for delivery of events from the AWS EventBridge event bus.;https://docs.aws.amazon.com/AmazonCloudWatch/latest/events/CloudWatchEvents-CrossAccountEventDelivery.html;;;aws events remove-permission --event-bus-name <event_bus_name> --statement-id <statement_id>;https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/CloudWatchEvents/event-bus-cross-account-access.html;KISA-ISMS-P-2023: 2.9.4 | KISA-ISMS-P-2023-korean: 2.9.4;;;;;5.8.1
profile: my_aws;2025-07-17 15:56:06.890534;556712931248;;;;;;prowler-aws-eventbridge_bus_cross_account_access-556712931248-us-west-1-default;aws;eventbridge_bus_cross_account_access;Ensure that AWS EventBridge event buses do not allow unknown cross-account access for delivery of events.;;PASS;EventBridge event bus default does not allow cross-account access.;False;eventbridge;eventbus;high;AwsEventsEventbus;arn:aws:events:us-west-1:556712931248:event-bus/default;default;;;aws;us-west-1;Ensure that AWS EventBridge event buses do not allow unknown cross-account access for delivery of events.;If an AWS EventBridge event bus allows unknown cross-account access for delivery of events, it can lead to unauthorized access to the event bus and its events.;https://docs.aws.amazon.com/AmazonCloudWatch/latest/events/CWE_GettingStarted.html;To remediate this issue, remove the unknown cross-account access for delivery of events from the AWS EventBridge event bus.;https://docs.aws.amazon.com/AmazonCloudWatch/latest/events/CloudWatchEvents-CrossAccountEventDelivery.html;;;aws events remove-permission --event-bus-name <event_bus_name> --statement-id <statement_id>;https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/CloudWatchEvents/event-bus-cross-account-access.html;KISA-ISMS-P-2023: 2.9.4 | KISA-ISMS-P-2023-korean: 2.9.4;;;;;5.8.1
profile: my_aws;2025-07-17 15:56:06.890534;556712931248;;;;;;prowler-aws-eventbridge_bus_cross_account_access-556712931248-us-west-2-default;aws;eventbridge_bus_cross_account_access;Ensure that AWS EventBridge event buses do not allow unknown cross-account access for delivery of events.;;PASS;EventBridge event bus default does not allow cross-account access.;False;eventbridge;eventbus;high;AwsEventsEventbus;arn:aws:events:us-west-2:556712931248:event-bus/default;default;;;aws;us-west-2;Ensure that AWS EventBridge event buses do not allow unknown cross-account access for delivery of events.;If an AWS EventBridge event bus allows unknown cross-account access for delivery of events, it can lead to unauthorized access to the event bus and its events.;https://docs.aws.amazon.com/AmazonCloudWatch/latest/events/CWE_GettingStarted.html;To remediate this issue, remove the unknown cross-account access for delivery of events from the AWS EventBridge event bus.;https://docs.aws.amazon.com/AmazonCloudWatch/latest/events/CloudWatchEvents-CrossAccountEventDelivery.html;;;aws events remove-permission --event-bus-name <event_bus_name> --statement-id <statement_id>;https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/CloudWatchEvents/event-bus-cross-account-access.html;KISA-ISMS-P-2023: 2.9.4 | KISA-ISMS-P-2023-korean: 2.9.4;;;;;5.8.1
profile: my_aws;2025-07-17 15:56:06.890534;556712931248;;;;;;prowler-aws-eventbridge_bus_exposed-556712931248-ap-northeast-1-default;aws;eventbridge_bus_exposed;Ensure that your AWS EventBridge event bus is not exposed to everyone;;PASS;EventBridge event bus default is not exposed to everyone.;False;eventbridge;;high;AwsEventsEventbus;arn:aws:events:ap-northeast-1:556712931248:event-bus/default;default;;;aws;ap-northeast-1;Ensure that your AWS EventBridge event bus is not exposed to everyone.;If your AWS EventBridge event bus is exposed to everyone, unauthorized users can access your event bus and potentially view or modify your events.;https://docs.aws.amazon.com/AmazonCloudWatch/latest/events/CWE_GettingStarted.html;To restrict access to your AWS EventBridge event bus, remove the permission that allows everyone to access it.;https://docs.aws.amazon.com/AmazonCloudWatch/latest/events/CloudWatchEvents-CrossAccountEventDelivery.html;;;aws events remove-permission --event-bus-name <event_bus_name> --statement-id <statement_id>;https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/CloudWatchEvents/event-bus-exposed.html;KISA-ISMS-P-2023: 2.9.4 | KISA-ISMS-P-2023-korean: 2.9.4 | ProwlerThreatScore-1.0: 2.3.13;internet-exposed;;;;5.8.1
profile: my_aws;2025-07-17 15:56:06.890534;556712931248;;;;;;prowler-aws-eventbridge_bus_exposed-556712931248-ap-northeast-2-default;aws;eventbridge_bus_exposed;Ensure that your AWS EventBridge event bus is not exposed to everyone;;PASS;EventBridge event bus default is not exposed to everyone.;False;eventbridge;;high;AwsEventsEventbus;arn:aws:events:ap-northeast-2:556712931248:event-bus/default;default;;;aws;ap-northeast-2;Ensure that your AWS EventBridge event bus is not exposed to everyone.;If your AWS EventBridge event bus is exposed to everyone, unauthorized users can access your event bus and potentially view or modify your events.;https://docs.aws.amazon.com/AmazonCloudWatch/latest/events/CWE_GettingStarted.html;To restrict access to your AWS EventBridge event bus, remove the permission that allows everyone to access it.;https://docs.aws.amazon.com/AmazonCloudWatch/latest/events/CloudWatchEvents-CrossAccountEventDelivery.html;;;aws events remove-permission --event-bus-name <event_bus_name> --statement-id <statement_id>;https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/CloudWatchEvents/event-bus-exposed.html;KISA-ISMS-P-2023: 2.9.4 | KISA-ISMS-P-2023-korean: 2.9.4 | ProwlerThreatScore-1.0: 2.3.13;internet-exposed;;;;5.8.1
profile: my_aws;2025-07-17 15:56:06.890534;556712931248;;;;;;prowler-aws-eventbridge_bus_exposed-556712931248-ap-northeast-3-default;aws;eventbridge_bus_exposed;Ensure that your AWS EventBridge event bus is not exposed to everyone;;PASS;EventBridge event bus default is not exposed to everyone.;False;eventbridge;;high;AwsEventsEventbus;arn:aws:events:ap-northeast-3:556712931248:event-bus/default;default;;;aws;ap-northeast-3;Ensure that your AWS EventBridge event bus is not exposed to everyone.;If your AWS EventBridge event bus is exposed to everyone, unauthorized users can access your event bus and potentially view or modify your events.;https://docs.aws.amazon.com/AmazonCloudWatch/latest/events/CWE_GettingStarted.html;To restrict access to your AWS EventBridge event bus, remove the permission that allows everyone to access it.;https://docs.aws.amazon.com/AmazonCloudWatch/latest/events/CloudWatchEvents-CrossAccountEventDelivery.html;;;aws events remove-permission --event-bus-name <event_bus_name> --statement-id <statement_id>;https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/CloudWatchEvents/event-bus-exposed.html;KISA-ISMS-P-2023: 2.9.4 | KISA-ISMS-P-2023-korean: 2.9.4 | ProwlerThreatScore-1.0: 2.3.13;internet-exposed;;;;5.8.1
profile: my_aws;2025-07-17 15:56:06.890534;556712931248;;;;;;prowler-aws-eventbridge_bus_exposed-556712931248-ap-south-1-default;aws;eventbridge_bus_exposed;Ensure that your AWS EventBridge event bus is not exposed to everyone;;PASS;EventBridge event bus default is not exposed to everyone.;False;eventbridge;;high;AwsEventsEventbus;arn:aws:events:ap-south-1:556712931248:event-bus/default;default;;;aws;ap-south-1;Ensure that your AWS EventBridge event bus is not exposed to everyone.;If your AWS EventBridge event bus is exposed to everyone, unauthorized users can access your event bus and potentially view or modify your events.;https://docs.aws.amazon.com/AmazonCloudWatch/latest/events/CWE_GettingStarted.html;To restrict access to your AWS EventBridge event bus, remove the permission that allows everyone to access it.;https://docs.aws.amazon.com/AmazonCloudWatch/latest/events/CloudWatchEvents-CrossAccountEventDelivery.html;;;aws events remove-permission --event-bus-name <event_bus_name> --statement-id <statement_id>;https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/CloudWatchEvents/event-bus-exposed.html;KISA-ISMS-P-2023: 2.9.4 | KISA-ISMS-P-2023-korean: 2.9.4 | ProwlerThreatScore-1.0: 2.3.13;internet-exposed;;;;5.8.1
profile: my_aws;2025-07-17 15:56:06.890534;556712931248;;;;;;prowler-aws-eventbridge_bus_exposed-556712931248-ap-southeast-1-default;aws;eventbridge_bus_exposed;Ensure that your AWS EventBridge event bus is not exposed to everyone;;PASS;EventBridge event bus default is not exposed to everyone.;False;eventbridge;;high;AwsEventsEventbus;arn:aws:events:ap-southeast-1:556712931248:event-bus/default;default;;;aws;ap-southeast-1;Ensure that your AWS EventBridge event bus is not exposed to everyone.;If your AWS EventBridge event bus is exposed to everyone, unauthorized users can access your event bus and potentially view or modify your events.;https://docs.aws.amazon.com/AmazonCloudWatch/latest/events/CWE_GettingStarted.html;To restrict access to your AWS EventBridge event bus, remove the permission that allows everyone to access it.;https://docs.aws.amazon.com/AmazonCloudWatch/latest/events/CloudWatchEvents-CrossAccountEventDelivery.html;;;aws events remove-permission --event-bus-name <event_bus_name> --statement-id <statement_id>;https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/CloudWatchEvents/event-bus-exposed.html;KISA-ISMS-P-2023: 2.9.4 | KISA-ISMS-P-2023-korean: 2.9.4 | ProwlerThreatScore-1.0: 2.3.13;internet-exposed;;;;5.8.1
profile: my_aws;2025-07-17 15:56:06.890534;556712931248;;;;;;prowler-aws-eventbridge_bus_exposed-556712931248-ap-southeast-2-default;aws;eventbridge_bus_exposed;Ensure that your AWS EventBridge event bus is not exposed to everyone;;PASS;EventBridge event bus default is not exposed to everyone.;False;eventbridge;;high;AwsEventsEventbus;arn:aws:events:ap-southeast-2:556712931248:event-bus/default;default;;;aws;ap-southeast-2;Ensure that your AWS EventBridge event bus is not exposed to everyone.;If your AWS EventBridge event bus is exposed to everyone, unauthorized users can access your event bus and potentially view or modify your events.;https://docs.aws.amazon.com/AmazonCloudWatch/latest/events/CWE_GettingStarted.html;To restrict access to your AWS EventBridge event bus, remove the permission that allows everyone to access it.;https://docs.aws.amazon.com/AmazonCloudWatch/latest/events/CloudWatchEvents-CrossAccountEventDelivery.html;;;aws events remove-permission --event-bus-name <event_bus_name> --statement-id <statement_id>;https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/CloudWatchEvents/event-bus-exposed.html;KISA-ISMS-P-2023: 2.9.4 | KISA-ISMS-P-2023-korean: 2.9.4 | ProwlerThreatScore-1.0: 2.3.13;internet-exposed;;;;5.8.1
profile: my_aws;2025-07-17 15:56:06.890534;556712931248;;;;;;prowler-aws-eventbridge_bus_exposed-556712931248-ca-central-1-default;aws;eventbridge_bus_exposed;Ensure that your AWS EventBridge event bus is not exposed to everyone;;PASS;EventBridge event bus default is not exposed to everyone.;False;eventbridge;;high;AwsEventsEventbus;arn:aws:events:ca-central-1:556712931248:event-bus/default;default;;;aws;ca-central-1;Ensure that your AWS EventBridge event bus is not exposed to everyone.;If your AWS EventBridge event bus is exposed to everyone, unauthorized users can access your event bus and potentially view or modify your events.;https://docs.aws.amazon.com/AmazonCloudWatch/latest/events/CWE_GettingStarted.html;To restrict access to your AWS EventBridge event bus, remove the permission that allows everyone to access it.;https://docs.aws.amazon.com/AmazonCloudWatch/latest/events/CloudWatchEvents-CrossAccountEventDelivery.html;;;aws events remove-permission --event-bus-name <event_bus_name> --statement-id <statement_id>;https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/CloudWatchEvents/event-bus-exposed.html;KISA-ISMS-P-2023: 2.9.4 | KISA-ISMS-P-2023-korean: 2.9.4 | ProwlerThreatScore-1.0: 2.3.13;internet-exposed;;;;5.8.1
profile: my_aws;2025-07-17 15:56:06.890534;556712931248;;;;;;prowler-aws-eventbridge_bus_exposed-556712931248-eu-central-1-default;aws;eventbridge_bus_exposed;Ensure that your AWS EventBridge event bus is not exposed to everyone;;PASS;EventBridge event bus default is not exposed to everyone.;False;eventbridge;;high;AwsEventsEventbus;arn:aws:events:eu-central-1:556712931248:event-bus/default;default;;;aws;eu-central-1;Ensure that your AWS EventBridge event bus is not exposed to everyone.;If your AWS EventBridge event bus is exposed to everyone, unauthorized users can access your event bus and potentially view or modify your events.;https://docs.aws.amazon.com/AmazonCloudWatch/latest/events/CWE_GettingStarted.html;To restrict access to your AWS EventBridge event bus, remove the permission that allows everyone to access it.;https://docs.aws.amazon.com/AmazonCloudWatch/latest/events/CloudWatchEvents-CrossAccountEventDelivery.html;;;aws events remove-permission --event-bus-name <event_bus_name> --statement-id <statement_id>;https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/CloudWatchEvents/event-bus-exposed.html;KISA-ISMS-P-2023: 2.9.4 | KISA-ISMS-P-2023-korean: 2.9.4 | ProwlerThreatScore-1.0: 2.3.13;internet-exposed;;;;5.8.1
profile: my_aws;2025-07-17 15:56:06.890534;556712931248;;;;;;prowler-aws-eventbridge_bus_exposed-556712931248-eu-north-1-default;aws;eventbridge_bus_exposed;Ensure that your AWS EventBridge event bus is not exposed to everyone;;PASS;EventBridge event bus default is not exposed to everyone.;False;eventbridge;;high;AwsEventsEventbus;arn:aws:events:eu-north-1:556712931248:event-bus/default;default;;;aws;eu-north-1;Ensure that your AWS EventBridge event bus is not exposed to everyone.;If your AWS EventBridge event bus is exposed to everyone, unauthorized users can access your event bus and potentially view or modify your events.;https://docs.aws.amazon.com/AmazonCloudWatch/latest/events/CWE_GettingStarted.html;To restrict access to your AWS EventBridge event bus, remove the permission that allows everyone to access it.;https://docs.aws.amazon.com/AmazonCloudWatch/latest/events/CloudWatchEvents-CrossAccountEventDelivery.html;;;aws events remove-permission --event-bus-name <event_bus_name> --statement-id <statement_id>;https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/CloudWatchEvents/event-bus-exposed.html;KISA-ISMS-P-2023: 2.9.4 | KISA-ISMS-P-2023-korean: 2.9.4 | ProwlerThreatScore-1.0: 2.3.13;internet-exposed;;;;5.8.1
profile: my_aws;2025-07-17 15:56:06.890534;556712931248;;;;;;prowler-aws-eventbridge_bus_exposed-556712931248-eu-west-1-default;aws;eventbridge_bus_exposed;Ensure that your AWS EventBridge event bus is not exposed to everyone;;PASS;EventBridge event bus default is not exposed to everyone.;False;eventbridge;;high;AwsEventsEventbus;arn:aws:events:eu-west-1:556712931248:event-bus/default;default;;;aws;eu-west-1;Ensure that your AWS EventBridge event bus is not exposed to everyone.;If your AWS EventBridge event bus is exposed to everyone, unauthorized users can access your event bus and potentially view or modify your events.;https://docs.aws.amazon.com/AmazonCloudWatch/latest/events/CWE_GettingStarted.html;To restrict access to your AWS EventBridge event bus, remove the permission that allows everyone to access it.;https://docs.aws.amazon.com/AmazonCloudWatch/latest/events/CloudWatchEvents-CrossAccountEventDelivery.html;;;aws events remove-permission --event-bus-name <event_bus_name> --statement-id <statement_id>;https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/CloudWatchEvents/event-bus-exposed.html;KISA-ISMS-P-2023: 2.9.4 | KISA-ISMS-P-2023-korean: 2.9.4 | ProwlerThreatScore-1.0: 2.3.13;internet-exposed;;;;5.8.1
profile: my_aws;2025-07-17 15:56:06.890534;556712931248;;;;;;prowler-aws-eventbridge_bus_exposed-556712931248-eu-west-2-default;aws;eventbridge_bus_exposed;Ensure that your AWS EventBridge event bus is not exposed to everyone;;PASS;EventBridge event bus default is not exposed to everyone.;False;eventbridge;;high;AwsEventsEventbus;arn:aws:events:eu-west-2:556712931248:event-bus/default;default;;;aws;eu-west-2;Ensure that your AWS EventBridge event bus is not exposed to everyone.;If your AWS EventBridge event bus is exposed to everyone, unauthorized users can access your event bus and potentially view or modify your events.;https://docs.aws.amazon.com/AmazonCloudWatch/latest/events/CWE_GettingStarted.html;To restrict access to your AWS EventBridge event bus, remove the permission that allows everyone to access it.;https://docs.aws.amazon.com/AmazonCloudWatch/latest/events/CloudWatchEvents-CrossAccountEventDelivery.html;;;aws events remove-permission --event-bus-name <event_bus_name> --statement-id <statement_id>;https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/CloudWatchEvents/event-bus-exposed.html;KISA-ISMS-P-2023: 2.9.4 | KISA-ISMS-P-2023-korean: 2.9.4 | ProwlerThreatScore-1.0: 2.3.13;internet-exposed;;;;5.8.1
profile: my_aws;2025-07-17 15:56:06.890534;556712931248;;;;;;prowler-aws-eventbridge_bus_exposed-556712931248-eu-west-3-default;aws;eventbridge_bus_exposed;Ensure that your AWS EventBridge event bus is not exposed to everyone;;PASS;EventBridge event bus default is not exposed to everyone.;False;eventbridge;;high;AwsEventsEventbus;arn:aws:events:eu-west-3:556712931248:event-bus/default;default;;;aws;eu-west-3;Ensure that your AWS EventBridge event bus is not exposed to everyone.;If your AWS EventBridge event bus is exposed to everyone, unauthorized users can access your event bus and potentially view or modify your events.;https://docs.aws.amazon.com/AmazonCloudWatch/latest/events/CWE_GettingStarted.html;To restrict access to your AWS EventBridge event bus, remove the permission that allows everyone to access it.;https://docs.aws.amazon.com/AmazonCloudWatch/latest/events/CloudWatchEvents-CrossAccountEventDelivery.html;;;aws events remove-permission --event-bus-name <event_bus_name> --statement-id <statement_id>;https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/CloudWatchEvents/event-bus-exposed.html;KISA-ISMS-P-2023: 2.9.4 | KISA-ISMS-P-2023-korean: 2.9.4 | ProwlerThreatScore-1.0: 2.3.13;internet-exposed;;;;5.8.1
profile: my_aws;2025-07-17 15:56:06.890534;556712931248;;;;;;prowler-aws-eventbridge_bus_exposed-556712931248-sa-east-1-default;aws;eventbridge_bus_exposed;Ensure that your AWS EventBridge event bus is not exposed to everyone;;PASS;EventBridge event bus default is not exposed to everyone.;False;eventbridge;;high;AwsEventsEventbus;arn:aws:events:sa-east-1:556712931248:event-bus/default;default;;;aws;sa-east-1;Ensure that your AWS EventBridge event bus is not exposed to everyone.;If your AWS EventBridge event bus is exposed to everyone, unauthorized users can access your event bus and potentially view or modify your events.;https://docs.aws.amazon.com/AmazonCloudWatch/latest/events/CWE_GettingStarted.html;To restrict access to your AWS EventBridge event bus, remove the permission that allows everyone to access it.;https://docs.aws.amazon.com/AmazonCloudWatch/latest/events/CloudWatchEvents-CrossAccountEventDelivery.html;;;aws events remove-permission --event-bus-name <event_bus_name> --statement-id <statement_id>;https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/CloudWatchEvents/event-bus-exposed.html;KISA-ISMS-P-2023: 2.9.4 | KISA-ISMS-P-2023-korean: 2.9.4 | ProwlerThreatScore-1.0: 2.3.13;internet-exposed;;;;5.8.1
profile: my_aws;2025-07-17 15:56:06.890534;556712931248;;;;;;prowler-aws-eventbridge_bus_exposed-556712931248-us-east-1-default;aws;eventbridge_bus_exposed;Ensure that your AWS EventBridge event bus is not exposed to everyone;;PASS;EventBridge event bus default is not exposed to everyone.;False;eventbridge;;high;AwsEventsEventbus;arn:aws:events:us-east-1:556712931248:event-bus/default;default;;;aws;us-east-1;Ensure that your AWS EventBridge event bus is not exposed to everyone.;If your AWS EventBridge event bus is exposed to everyone, unauthorized users can access your event bus and potentially view or modify your events.;https://docs.aws.amazon.com/AmazonCloudWatch/latest/events/CWE_GettingStarted.html;To restrict access to your AWS EventBridge event bus, remove the permission that allows everyone to access it.;https://docs.aws.amazon.com/AmazonCloudWatch/latest/events/CloudWatchEvents-CrossAccountEventDelivery.html;;;aws events remove-permission --event-bus-name <event_bus_name> --statement-id <statement_id>;https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/CloudWatchEvents/event-bus-exposed.html;KISA-ISMS-P-2023: 2.9.4 | KISA-ISMS-P-2023-korean: 2.9.4 | ProwlerThreatScore-1.0: 2.3.13;internet-exposed;;;;5.8.1
